product_id,product_name,brand,category_id,seller_id,list_price,weight_kg,is_discontinued
P004504,Granit Chaussures de trail Éco,Granit,CAT025,S0208,17.89,4.806,false
P004505,Fjord Beau livre Signature,Fjord,CAT035,S0362,146.33,9.930,false
P004506,Vertex Clé à cliquet XL,Vertex,CAT036,S0111,87.09,3.995,false
P004507,Quartz Jeu de plateau XL,Quartz,CAT029,S0261,42.98,2.799,true
P004508,Cirrus Casque Premium,Cirrus,CAT009,S0536,11.31,3.777,false
P004509,Alvora Arrosoir Éco,Alvora,CAT002,S0391,111.98,0.887,false
P004510,Lumen Figurine Nomade,Lumen,CAT028,S0480,70.44,9.957,false
P004511,Lumen Figurine XL,Lumen,CAT031,S0260,12.63,5.734,false
P004512,Alvora Veste Classic,Alvora,CAT017,S0545,61.06,5.280,false
P004513,Meridian Montre connectée XL,Meridian,CAT010,S0091,159.07,0.239,false
P004514,Bexon Chargeur Pro,Bexon,CAT012,S0029,173.41,8.103,false
P004515,Orbit Puzzle Ultra,Orbit,CAT029,S0449,49.42,1.596,false
P004516,Lumen Crème hydratante Essentiel,Lumen,CAT021,S0219,82.78,0.675,false
P004517,Quartz Beau livre Compact,Quartz,CAT032,S0137,94.39,7.818,false
P004518,Meridian Ceinture Premium,Meridian,CAT015,S0156,174.18,7.749,false
P004519,Pallas Poêle Compact,Pallas,CAT006,S0421,176.49,4.989,false
P004520,Zephyr Sneakers Signature,Zephyr,CAT016,S0575,185.32,8.010,false
P004521,Quartz Brosse Signature,Quartz,CAT022,S0089,48.28,4.574,true
P004522,Nordis Poêle Signature,Nordis,CAT005,S0487,68.27,4.012,false
P004523,Rivage Écharpe Premium,Rivage,CAT017,S0246,74.21,1.916,true
P004524,Lumen Puzzle Éco,Lumen,CAT031,S0520,198.47,8.397,false
P004525,Bexon Beau livre Premium,Bexon,CAT033,S0584,118.40,8.030,false
P004526,Quartz Chaussures de trail Nomade,Quartz,CAT026,S0597,26.28,5.769,false
P004527,Orbit Filtre à air Nomade,Orbit,CAT039,S0091,72.98,9.094,false
P004528,Ursa Veste Éco,Ursa,CAT017,S0228,60.17,4.513,false
P004529,Bexon Arrosoir XL,Bexon,CAT004,S0092,49.89,8.591,true
P004530,Kestrel Vinyle Éco,Kestrel,CAT035,S0081,29.58,2.644,false
P004531,Ursa Perceuse Ultra,Ursa,CAT039,S0565,67.32,9.831,false
P004532,Windrow Sac de sport Compact,Windrow,CAT023,S0235,109.05,3.757,false
P004533,Meridian Beau livre Premium,Meridian,CAT033,S0578,39.92,2.217,false
P004534,Ursa Perceuse Compact,Ursa,CAT036,S0554,81.04,6.387,false
P004535,Ember Crème hydratante Classic,Ember,CAT021,S0136,74.58,11.501,false
P004536,Rivage Jeu de plateau Éco,Rivage,CAT030,S0288,19.32,10.183,false
P004537,Cirrus Sérum Signature,Cirrus,CAT020,S0077,84.96,4.142,false
P004538,Rivage Sérum Classic,Rivage,CAT021,S0318,93.93,3.336,false
P004539,Zephyr Lampe Compact,Zephyr,CAT001,S0089,64.30,2.307,false
P004540,Cirrus Poêle Premium,Cirrus,CAT006,S0405,93.28,9.006,true
P004541,Vertex Coffret BD Premium,Vertex,CAT035,S0164,18.64,5.649,false
P004542,Vertex Tapis de yoga Premium,Vertex,CAT023,S0167,200.78,11.553,false
P004543,Halcyon Webcam Premium,Halcyon,CAT012,S0481,71.91,6.873,false
P004544,Zephyr Housse de couette Signature,Zephyr,CAT001,S0036,121.37,2.082,false
P004545,Windrow Veste Pro,Windrow,CAT016,S0243,66.34,3.628,false
P004546,Lumen Brosse Essentiel,Lumen,CAT021,S0266,87.83,8.711,false
P004547,Fjord Sac à main Compact,Fjord,CAT017,S0064,53.28,11.972,false
P004548,Quartz Chaussures de trail Ultra,Quartz,CAT027,S0327,79.48,11.351,false
P004549,Vertex Perceuse Nomade,Vertex,CAT039,S0204,69.42,0.378,false
P004550,Zephyr Chemise Compact,Zephyr,CAT015,S0410,68.11,9.490,false
P004551,Granit Set de couverts Essentiel,Granit,CAT001,S0589,69.99,3.655,false
P004552,Granit Sac de sport Ultra,Granit,CAT027,S0395,115.92,6.141,false
P004553,Rivage Étagère Ultra,Rivage,CAT006,S0514,158.88,9.512,false
P004554,Kestrel Cube éducatif Nomade,Kestrel,CAT029,S0477,81.76,8.580,false
P004555,Halcyon Souris Classic,Halcyon,CAT010,S0232,156.45,2.302,false
P004556,Zephyr Palette XL,Zephyr,CAT022,S0306,71.79,2.399,true
P004557,Kestrel Manuel Premium,Kestrel,CAT032,S0567,75.33,3.623,true
P004558,Halcyon Roman Premium,Halcyon,CAT035,S0392,124.66,3.695,false
P004559,Windrow Ceinture Ultra,Windrow,CAT016,S0441,148.78,2.085,true
P004560,Zephyr Shampooing Classic,Zephyr,CAT022,S0062,50.73,10.235,false
P004561,Rivage Roman Classic,Rivage,CAT032,S0496,12.88,2.813,false
P004562,Ursa Montre Classic,Ursa,CAT014,S0292,82.52,7.608,false
P004563,Fjord Casque vélo XL,Fjord,CAT023,S0428,87.06,5.041,false
P004564,Rivage Housse de couette Classic,Rivage,CAT005,S0092,51.65,4.352,false
P004565,Nordis Beau livre Nomade,Nordis,CAT033,S0079,67.30,7.779,false
P004566,Terra Chargeur Premium,Terra,CAT011,S0013,191.81,10.328,false
P004567,Terra Set de couverts Essentiel,Terra,CAT004,S0360,48.52,0.203,false
P004568,Ember Roman Ultra,Ember,CAT033,S0203,36.64,0.848,false
P004569,Granit Palette Pro,Granit,CAT019,S0443,24.74,4.462,false
P004570,Bexon Webcam Pro,Bexon,CAT011,S0567,58.57,9.789,false
P004571,Windrow Chargeur Nomade,Windrow,CAT010,S0249,83.28,9.298,false
P004572,Juniper Sérum XL,Juniper,CAT019,S0253,69.52,11.331,false
P004573,Ivory Montre connectée XL,Ivory,CAT007,S0554,36.01,11.215,false
P004574,Ember Clavier Compact,Ember,CAT012,S0249,186.69,8.073,false
P004575,Meridian Casque vélo Ultra,Meridian,CAT025,S0021,40.56,4.515,false
P004576,Pallas Montre connectée Pro,Pallas,CAT007,S0537,59.62,1.274,false
P004577,Ursa Ceinture Pro,Ursa,CAT013,S0170,15.67,9.510,false
P004578,Alvora Bâche Classic,Alvora,CAT036,S0240,60.54,2.968,false
P004579,Ivory Palette Ultra,Ivory,CAT019,S0108,18.43,3.290,false
P004580,Granit Peluche Signature,Granit,CAT031,S0332,16.79,7.714,false
P004581,Halcyon Bouilloire Nomade,Halcyon,CAT005,S0382,15.47,0.953,false
P004582,Cirrus Sneakers Signature,Cirrus,CAT013,S0272,48.67,11.469,false
P004583,Bexon Beau livre Premium,Bexon,CAT032,S0358,19.11,5.810,false
P004584,Ember Beau livre XL,Ember,CAT035,S0406,58.08,7.533,false
P004585,Lumen Sérum Nomade,Lumen,CAT019,S0507,84.46,10.311,false
P004586,Orbit Eau de toilette Premium,Orbit,CAT019,S0217,52.39,7.927,false
P004587,Halcyon Jeu de plateau XL,Halcyon,CAT028,S0427,181.23,3.610,false
P004588,Ember Haltères Signature,Ember,CAT023,S0478,27.20,9.624,false
P004589,Juniper Écharpe Nomade,Juniper,CAT015,S0531,74.32,6.948,false
P004590,Meridian Roman Pro,Meridian,CAT035,S0270,227.73,0.102,false
P004591,Ember Vinyle Signature,Ember,CAT033,S0359,53.29,10.511,true
P004592,Halcyon Arrosoir Classic,Halcyon,CAT003,S0148,18.36,6.619,false
P004593,Meridian Ceinture XL,Meridian,CAT013,S0523,61.88,5.366,false
P004594,Ember Housse de couette XL,Ember,CAT006,S0390,191.39,8.824,false
P004595,Solstice Clavier Signature,Solstice,CAT009,S0451,15.19,4.795,false
P004596,Juniper Sérum Premium,Juniper,CAT022,S0507,64.00,11.523,false
P004597,Fjord Webcam Compact,Fjord,CAT007,S0569,82.23,5.809,false
P004598,Delvia Roman Classic,Delvia,CAT035,S0141,9.87,6.478,false
P004599,Kestrel Chemise Nomade,Kestrel,CAT013,S0444,48.22,2.716,false
P004600,Juniper Beau livre Premium,Juniper,CAT035,S0104,75.98,11.295,false
P004601,Nordis Manuel Compact,Nordis,CAT033,S0087,42.06,11.720,false
P004602,Quartz Figurine Ultra,Quartz,CAT030,S0289,42.95,11.837,false
P004603,Granit Casque vélo Éco,Granit,CAT025,S0088,69.72,1.154,false
P004604,Alvora Écharpe Ultra,Alvora,CAT015,S0508,91.17,5.970,false
P004605,Cirrus Shampooing Premium,Cirrus,CAT020,S0576,32.23,6.185,false
P004606,Quartz Webcam Classic,Quartz,CAT012,S0552,44.78,7.668,false
P004607,Orbit Ceinture Ultra,Orbit,CAT013,S0264,24.48,2.773,true
P004608,Quartz Filtre à air Premium,Quartz,CAT036,S0275,128.60,8.492,false
P004609,Orbit Sac à main Classic,Orbit,CAT017,S0438,263.89,3.631,false
P004610,Cirrus Clavier XL,Cirrus,CAT009,S0189,53.68,11.490,false
P004611,Cirrus Poêle Premium,Cirrus,CAT001,S0092,63.13,4.015,false
P004612,Quartz Roman XL,Quartz,CAT032,S0298,27.70,8.205,false
P004613,Rivage Veste Pro,Rivage,CAT016,S0197,23.89,9.810,false
P004614,Ursa Set de couverts Compact,Ursa,CAT006,S0518,53.52,11.216,false
P004615,Juniper Filtre à air Premium,Juniper,CAT038,S0386,67.69,11.277,false
P004616,Zephyr Bâche Classic,Zephyr,CAT036,S0477,36.73,3.271,false
P004617,Nordis Chargeur Essentiel,Nordis,CAT007,S0285,24.33,3.842,false
P004618,Zephyr Nettoyant jantes XL,Zephyr,CAT038,S0293,25.29,2.951,false
P004619,Kestrel Palette Pro,Kestrel,CAT018,S0489,78.14,11.091,false
P004620,Alvora Étagère Compact,Alvora,CAT005,S0369,44.04,0.487,false
P004621,Vertex Ceinture Ultra,Vertex,CAT017,S0575,60.62,0.807,true
P004622,Ember Sérum Essentiel,Ember,CAT022,S0548,132.70,7.601,false
P004623,Alvora Set de couverts Premium,Alvora,CAT004,S0162,252.97,9.527,false
P004624,Ivory Puzzle Ultra,Ivory,CAT029,S0180,76.79,0.251,false
P004625,Halcyon Trottinette Premium,Halcyon,CAT030,S0269,136.00,1.658,false
P004626,Granit Clavier Essentiel,Granit,CAT009,S0511,84.84,0.094,false
P004627,Ursa Figurine Pro,Ursa,CAT029,S0215,11.70,11.037,false
P004628,Kestrel Brosse Ultra,Kestrel,CAT021,S0163,19.03,2.715,false
P004629,Juniper Haltères Ultra,Juniper,CAT026,S0560,54.31,6.211,true
P004630,Ursa Casque Essentiel,Ursa,CAT007,S0590,20.66,9.355,false
P004631,Kestrel Étagère Premium,Kestrel,CAT001,S0356,6.71,3.899,false
P004632,Juniper Nettoyant jantes Classic,Juniper,CAT037,S0072,78.17,5.440,false
P004633,Granit Palette Essentiel,Granit,CAT022,S0200,160.87,9.358,false
P004634,Alvora Montre connectée XL,Alvora,CAT007,S0147,74.67,10.354,false
P004635,Quartz Écharpe Nomade,Quartz,CAT016,S0413,55.32,4.994,false
P004636,Ivory Palette Nomade,Ivory,CAT020,S0194,7.15,9.781,false
P004637,Pallas Trottinette Pro,Pallas,CAT031,S0262,13.60,0.565,false
P004638,Cirrus Veste XL,Cirrus,CAT013,S0453,104.21,9.261,false
P004639,Windrow Set de couverts Ultra,Windrow,CAT002,S0083,9.58,0.568,false
P004640,Pallas Bâche Compact,Pallas,CAT039,S0099,258.99,4.821,false
P004641,Meridian Ceinture Premium,Meridian,CAT013,S0441,30.94,9.218,false
P004642,Terra Sac à main Essentiel,Terra,CAT017,S0440,48.72,7.261,false
P004643,Meridian Chargeur Essentiel,Meridian,CAT012,S0468,83.77,2.890,true
P004644,Fjord Beau livre XL,Fjord,CAT032,S0326,271.50,0.419,false
P004645,Ember Jeu de plateau Pro,Ember,CAT029,S0213,17.81,1.094,false
P004646,Orbit Montre Ultra,Orbit,CAT013,S0272,20.34,5.638,false
P004647,Zephyr Veste Pro,Zephyr,CAT016,S0354,47.00,2.238,false
P004648,Windrow Casque Pro,Windrow,CAT011,S0584,132.91,10.704,false
P004649,Terra Crème hydratante Essentiel,Terra,CAT021,S0180,227.84,0.952,false
P004650,Rivage Filtre à air Ultra,Rivage,CAT039,S0131,52.41,1.224,false
P004651,Ivory Tapis de yoga Compact,Ivory,CAT025,S0218,61.07,9.633,false
P004652,Lumen Bouilloire XL,Lumen,CAT002,S0285,81.69,8.007,false
P004653,Fjord Veste Ultra,Fjord,CAT014,S0080,86.67,3.329,true
P004654,Juniper Poêle Signature,Juniper,CAT002,S0042,77.14,10.024,false
P004655,Ember Clé à cliquet XL,Ember,CAT039,S0314,253.76,5.477,false
P004656,Ursa Chargeur Nomade,Ursa,CAT007,S0248,5.76,9.396,false
P004657,Nordis Cube éducatif Ultra,Nordis,CAT028,S0205,87.52,9.776,false
P004658,Fjord Bâche Pro,Fjord,CAT036,S0046,132.58,2.924,false
P004659,Fjord Filtre à air Ultra,Fjord,CAT039,S0155,29.54,2.115,false
P004660,Cirrus Écharpe Ultra,Cirrus,CAT016,S0371,282.23,11.511,false
P004661,Meridian Crème hydratante Essentiel,Meridian,CAT020,S0434,93.68,7.273,false
P004662,Delvia Vinyle Ultra,Delvia,CAT032,S0209,52.24,3.134,false
P004663,Cirrus Puzzle Classic,Cirrus,CAT030,S0520,276.13,2.749,false
P004664,Ivory Veste Premium,Ivory,CAT017,S0531,24.97,6.263,false
P004665,Quartz Jeu de plateau Éco,Quartz,CAT029,S0520,12.07,11.227,false
P004666,Alvora Casque vélo Nomade,Alvora,CAT027,S0184,241.28,0.151,false
P004667,Kestrel Bouilloire Nomade,Kestrel,CAT005,S0551,21.77,2.121,false
P004668,Bexon Manuel Éco,Bexon,CAT035,S0225,92.27,1.539,false
P004669,Halcyon Écharpe Ultra,Halcyon,CAT015,S0246,100.71,2.173,false
P004670,Quartz Chargeur Ultra,Quartz,CAT007,S0335,222.45,0.611,false
P004671,Vertex Manuel Nomade,Vertex,CAT033,S0361,25.56,5.893,true
P004672,Orbit Lampe Essentiel,Orbit,CAT003,S0328,46.37,1.841,false
P004673,Ember Filtre à air Signature,Ember,CAT038,S0025,87.13,10.939,false
P004674,Vertex Sac de sport Compact,Vertex,CAT024,S0109,82.99,7.818,false
P004675,Zephyr Nettoyant jantes Éco,Zephyr,CAT037,S0474,136.65,6.467,false
P004676,Fjord Lampe Nomade,Fjord,CAT004,S0390,57.57,8.463,false
P004677,Orbit Puzzle XL,Orbit,CAT028,S0461,234.46,5.312,false
P004678,Ivory Arrosoir Classic,Ivory,CAT004,S0283,29.86,6.381,false
P004679,Halcyon Écharpe Classic,Halcyon,CAT015,S0272,134.25,9.595,false
P004680,Ursa Casque vélo Éco,Ursa,CAT027,S0490,264.31,11.891,true
P004681,Rivage Beau livre Nomade,Rivage,CAT034,S0223,55.42,0.506,false
P004682,Alvora Jeu de plateau Nomade,Alvora,CAT031,S0572,26.15,9.461,false
P004683,Terra Veste Éco,Terra,CAT013,S0485,126.05,9.025,false
P004684,Vertex Casque Éco,Vertex,CAT011,S0098,83.72,11.492,false
P004685,Vertex Étagère Ultra,Vertex,CAT004,S0360,104.50,3.395,false
P004686,Vertex Roman Ultra,Vertex,CAT032,S0567,59.95,8.717,false
P004687,Meridian Coffret BD Compact,Meridian,CAT033,S0342,151.35,0.194,false
P004688,Delvia Ceinture Ultra,Delvia,CAT014,S0495,6.76,10.000,true
P004689,Orbit Enceinte Compact,Orbit,CAT008,S0383,23.78,2.774,false
P004690,Orbit Jeu de plateau Signature,Orbit,CAT031,S0080,92.63,4.695,false
P004691,Ivory Crème hydratante Éco,Ivory,CAT018,S0199,25.30,10.816,false
P004692,Ivory Enceinte Compact,Ivory,CAT007,S0015,69.59,7.334,false
P004693,Zephyr Enceinte Compact,Zephyr,CAT012,S0511,9.09,9.313,false
P004694,Kestrel Lampe Éco,Kestrel,CAT006,S0114,47.91,9.047,false
P004695,Ursa Nettoyant jantes Ultra,Ursa,CAT036,S0106,29.27,8.730,false
P004696,Windrow Bouilloire Ultra,Windrow,CAT004,S0417,57.27,4.295,false
P004697,Juniper Perceuse Classic,Juniper,CAT036,S0229,150.04,6.115,false
P004698,Ember Cube éducatif Essentiel,Ember,CAT031,S0458,214.41,0.337,false
P004699,Pallas Shampooing Éco,Pallas,CAT021,S0533,179.57,1.402,false
P004700,Ursa Chaussures de trail XL,Ursa,CAT023,S0125,37.35,1.788,false
P004701,Orbit Veste Nomade,Orbit,CAT016,S0410,73.58,8.172,false
P004702,Cirrus Beau livre Compact,Cirrus,CAT034,S0054,26.78,2.218,false
P004703,Meridian Coffret BD Pro,Meridian,CAT033,S0324,82.98,4.707,false
P004704,Terra Enceinte Pro,Terra,CAT012,S0575,45.14,6.975,false
P004705,Juniper Housse de couette Pro,Juniper,CAT004,S0409,75.80,2.840,false
P004706,Cirrus Étagère Premium,Cirrus,CAT004,S0513,173.63,8.535,false
P004707,Solstice Shampooing Pro,Solstice,CAT019,S0094,61.59,4.164,false
P004708,Lumen Set de couverts XL,Lumen,CAT001,S0105,64.93,7.842,false
P004709,Meridian Gourde Compact,Meridian,CAT023,S0351,45.01,5.494,false
P004710,Vertex Enceinte Éco,Vertex,CAT008,S0459,172.56,10.470,false
P004711,Juniper Veste Classic,Juniper,CAT015,S0138,40.43,7.937,false
P004712,Rivage Clé à cliquet Pro,Rivage,CAT038,S0023,60.55,6.543,false
P004713,Solstice Palette Signature,Solstice,CAT022,S0521,175.38,10.818,false
P004714,Solstice Souris Nomade,Solstice,CAT012,S0494,208.57,2.945,false
P004715,Windrow Casque Éco,Windrow,CAT007,S0222,52.42,11.213,false
P004716,Granit Cube éducatif Classic,Granit,CAT031,S0538,93.09,0.486,false
P004717,Ember Sac à main Ultra,Ember,CAT015,S0549,43.97,8.195,false
P004718,Bexon Chaussures de trail Pro,Bexon,CAT027,S0012,76.33,0.659,false
P004719,Nordis Jeu de plateau Classic,Nordis,CAT031,S0014,62.96,3.094,false
P004720,Ember Clé à cliquet XL,Ember,CAT039,S0415,24.25,0.527,false
P004721,Terra Roman Signature,Terra,CAT034,S0417,39.30,10.877,false
P004722,Meridian Haltères Signature,Meridian,CAT027,S0028,93.54,2.001,false
P004723,Halcyon Arrosoir Nomade,Halcyon,CAT002,S0356,24.14,0.510,false
P004724,Pallas Set de couverts Classic,Pallas,CAT001,S0163,65.78,0.915,false
P004725,Rivage Casque vélo Ultra,Rivage,CAT026,S0120,32.35,11.755,false
P004726,Delvia Haltères Premium,Delvia,CAT023,S0088,5.96,3.774,false
P004727,Delvia Sac à main Nomade,Delvia,CAT016,S0020,228.71,2.411,false
P004728,Terra Nettoyant jantes Nomade,Terra,CAT039,S0275,50.56,10.513,false
P004729,Bexon Clavier Nomade,Bexon,CAT009,S0269,58.00,4.278,false
P004730,Halcyon Gourde XL,Halcyon,CAT023,S0109,82.16,11.104,false
P004731,Juniper Sneakers Classic,Juniper,CAT015,S0469,30.85,0.327,true
P004732,Granit Trottinette Ultra,Granit,CAT030,S0558,278.89,4.427,false
P004733,Windrow Shampooing Premium,Windrow,CAT020,S0433,46.68,3.117,false
P004734,Nordis Sac de sport Nomade,Nordis,CAT023,S0483,111.87,2.176,false
P004735,Fjord Shampooing Nomade,Fjord,CAT022,S0576,45.34,7.343,false
P004736,Ursa Crème hydratante Signature,Ursa,CAT018,S0126,77.35,2.210,false
P004737,Pallas Manuel Signature,Pallas,CAT032,S0404,89.09,6.875,false
P004738,Pallas Manuel Signature,Pallas,CAT032,S0177,69.15,11.591,false
P004739,Vertex Perceuse Premium,Vertex,CAT038,S0129,19.08,10.332,false
P004740,Halcyon Tapis de yoga Ultra,Halcyon,CAT025,S0079,108.83,1.607,false
P004741,Solstice Shampooing Éco,Solstice,CAT018,S0493,57.54,11.690,false
P004742,Fjord Eau de toilette Compact,Fjord,CAT022,S0052,91.36,10.221,false
P004743,Rivage Nettoyant jantes Éco,Rivage,CAT038,S0261,43.28,2.697,true
P004744,Kestrel Set de couverts Ultra,Kestrel,CAT001,S0360,51.80,0.211,false
P004745,Ember Sneakers Compact,Ember,CAT014,S0164,42.83,9.169,true
P004746,Halcyon Brosse Nomade,Halcyon,CAT020,S0315,177.43,1.561,false
P004747,Zephyr Coffret BD Nomade,Zephyr,CAT033,S0406,113.03,11.488,false
P004748,Lumen Ceinture Pro,Lumen,CAT014,S0491,131.56,6.192,false
P004749,Granit Beau livre Classic,Granit,CAT035,S0570,75.33,10.535,false
P004750,Alvora Chargeur Classic,Alvora,CAT007,S0112,23.34,11.793,false
P004751,Orbit Palette Nomade,Orbit,CAT020,S0165,14.09,7.908,false
P004752,Meridian Nettoyant jantes Essentiel,Meridian,CAT038,S0166,55.29,9.639,false
P004753,Meridian Casque vélo Signature,Meridian,CAT027,S0095,90.61,11.236,false
P004754,Ember Crème hydratante Essentiel,Ember,CAT022,S0583,15.31,1.697,false
P004755,Kestrel Bouilloire XL,Kestrel,CAT003,S0245,270.03,9.314,false
P004756,Delvia Eau de toilette Premium,Delvia,CAT022,S0235,81.76,10.195,false
P004757,Granit Veste Essentiel,Granit,CAT013,S0575,14.29,10.472,false
P004758,Orbit Coffret BD Premium,Orbit,CAT035,S0351,133.83,8.160,false
P004759,Lumen Set de couverts Signature,Lumen,CAT002,S0592,77.40,8.558,false
P004760,Solstice Clé à cliquet Pro,Solstice,CAT037,S0585,78.59,1.960,false
P004761,Fjord Chaussures de trail Compact,Fjord,CAT023,S0119,64.48,8.720,false
P004762,Cirrus Tapis de yoga Classic,Cirrus,CAT024,S0490,39.56,1.450,false
P004763,Lumen Manuel Essentiel,Lumen,CAT035,S0141,10.68,0.352,false
P004764,Halcyon Brosse Classic,Halcyon,CAT020,S0219,74.93,2.972,false
P004765,Windrow Beau livre Premium,Windrow,CAT035,S0559,38.78,7.765,false
P004766,Granit Puzzle XL,Granit,CAT028,S0244,24.62,1.704,false
P004767,Windrow Brosse Nomade,Windrow,CAT022,S0455,33.31,11.820,false
P004768,Lumen Tapis de yoga Compact,Lumen,CAT026,S0475,79.90,1.184,false
P004769,Pallas Clavier Pro,Pallas,CAT007,S0459,55.88,4.671,false
P004770,Ember Sneakers Signature,Ember,CAT016,S0011,85.79,10.975,false
P004771,Windrow Écharpe Nomade,Windrow,CAT013,S0153,33.02,11.885,false
P004772,Halcyon Trottinette Premium,Halcyon,CAT028,S0477,113.77,7.345,false
P004773,Terra Beau livre Éco,Terra,CAT034,S0325,132.46,7.326,false
P004774,Alvora Poêle Essentiel,Alvora,CAT004,S0278,19.66,6.954,false
P004775,Orbit Arrosoir Compact,Orbit,CAT005,S0332,129.91,10.960,true
P004776,Orbit Housse de couette Nomade,Orbit,CAT003,S0474,69.09,11.852,false
P004777,Kestrel Montre XL,Kestrel,CAT015,S0427,43.41,4.209,false
P004778,Ursa Haltères Classic,Ursa,CAT026,S0156,84.99,5.625,false
P004779,Fjord Sac de sport Premium,Fjord,CAT025,S0120,36.12,4.649,false
P004780,Rivage Enceinte Pro,Rivage,CAT009,S0030,16.43,8.123,false
P004781,Orbit Cube éducatif Essentiel,Orbit,CAT030,S0213,73.35,0.235,false
P004782,Delvia Trottinette Signature,Delvia,CAT028,S0157,90.53,3.841,true
P004783,Cirrus Crème hydratante Signature,Cirrus,CAT020,S0462,83.71,2.957,false
P004784,Halcyon Cube éducatif Signature,Halcyon,CAT029,S0017,46.69,5.762,false
P004785,Windrow Bâche Classic,Windrow,CAT036,S0133,50.18,11.674,false
P004786,Fjord Gourde Essentiel,Fjord,CAT025,S0568,70.84,3.307,false
P004787,Orbit Arrosoir Ultra,Orbit,CAT004,S0093,64.38,1.635,true
P004788,Lumen Lampe Éco,Lumen,CAT001,S0302,88.60,7.968,false
P004789,Ursa Poêle Signature,Ursa,CAT001,S0363,31.99,9.047,true
P004790,Meridian Cube éducatif Éco,Meridian,CAT028,S0294,168.61,5.073,false
P004791,Nordis Nettoyant jantes Pro,Nordis,CAT038,S0120,39.45,9.718,false
P004792,Vertex Cube éducatif Compact,Vertex,CAT030,S0414,87.14,9.069,false
P004793,Kestrel Roman Éco,Kestrel,CAT032,S0304,151.24,4.443,false
P004794,Meridian Gourde Nomade,Meridian,CAT023,S0001,74.58,7.958,false
P004795,Zephyr Clavier Pro,Zephyr,CAT010,S0435,86.93,3.121,true
P004796,Ursa Eau de toilette Pro,Ursa,CAT018,S0296,62.71,1.190,false
P004797,Ivory Beau livre Éco,Ivory,CAT034,S0004,21.68,9.443,false
P004798,Delvia Palette Premium,Delvia,CAT019,S0136,20.36,9.824,false
P004799,Granit Vinyle Nomade,Granit,CAT035,S0139,33.28,3.609,true
P004800,Nordis Roman Éco,Nordis,CAT032,S0177,39.62,6.022,false
P004801,Orbit Chargeur Éco,Orbit,CAT012,S0419,120.96,10.111,false
P004802,Pallas Cube éducatif Essentiel,Pallas,CAT030,S0591,54.26,1.335,false
P004803,Pallas Casque vélo Compact,Pallas,CAT025,S0256,85.55,6.958,false
P004804,Terra Webcam XL,Terra,CAT010,S0459,23.35,5.160,false
P004805,Kestrel Coffret BD Ultra,Kestrel,CAT035,S0450,92.01,3.694,false
